LexToken(VOID,'void',1,0)
LexToken(GREATER_THAN_OR_EQUALS,'>=',25,638)
LexToken(INT,90,25,641)
LexToken(RPARENTHESIS,')',25,643)
LexToken(LBRACE,'{',25,645)
LexToken(ID,'result',26,651)
LexToken(ASSIGN_OPERATOR,'=',26,658)
LexToken(STRING,'Excellent',26,660)
LexToken(SEMICOLON,';',26,671)
LexToken(RBRACE,'}',27,675)
LexToken(ELSE,'else',27,677)
LexToken(IF,'if',27,682)
LexToken(LPARENTHESIS,'(',27,685)
LexToken(ID,'average',27,686)
LexToken(GREATER_THAN_OR_EQUALS,'>=',27,694)
LexToken(INT,80,27,697)
LexToken(AND,'&&',27,700)
LexToken(ID,'average',27,703)
LexToken(LESS_THAN,'<',27,711)
LexToken(INT,90,27,713)
LexToken(RPARENTHESIS,')',27,715)
LexToken(LBRACE,'{',27,717)
LexToken(ID,'result',28,723)
LexToken(ASSIGN_OPERATOR,'=',28,730)
LexToken(STRING,'Good',28,732)
LexToken(SEMICOLON,';',28,738)
LexToken(RBRACE,'}',29,742)
LexToken(ELSE,'else',29,744)
LexToken(IF,'if',29,749)
LexToken(LPARENTHESIS,'(',29,752)
LexToken(ID,'average',29,753)
LexToken(GREATER_THAN_OR_EQUALS,'>=',29,761)
LexToken(INT,70,29,764)
LexToken(RPARENTHESIS,')',29,766)
LexToken(LBRACE,'{',29,768)
LexToken(ID,'result',30,774)
LexToken(ASSIGN_OPERATOR,'=',30,781)
LexToken(STRING,'Fair',30,783)
LexToken(SEMICOLON,';',30,789)
LexToken(RBRACE,'}',31,793)
LexToken(ELSE,'else',31,795)
LexToken(LBRACE,'{',31,800)
LexToken(ID,'result',32,806)
LexToken(ASSIGN_OPERATOR,'=',32,813)
LexToken(STRING,'Fail',32,815)
LexToken(SEMICOLON,';',32,821)
LexToken(RBRACE,'}',33,825)
LexToken(IF,'if',36,836)
LexToken(LPARENTHESIS,'(',36,839)
LexToken(ID,'result',36,840)
LexToken(EQUALS,'==',36,847)
LexToken(STRING,'Fail',36,850)
LexToken(RPARENTHESIS,')',36,856)
LexToken(LBRACE,'{',36,858)
LexToken(ID,'comment',37,864)
LexToken(ASSIGN_OPERATOR,'=',37,872)
LexToken(STRING,'Needs improvement',37,874)
LexToken(SEMICOLON,';',37,893)
LexToken(RBRACE,'}',38,897)
LexToken(PRINT,'print',41,920)
LexToken(LPARENTHESIS,'(',41,925)
LexToken(STRING,'Average score: $average',41,926)
LexToken(RPARENTHESIS,')',41,951)
LexToken(SEMICOLON,';',41,952)
LexToken(PRINT,'print',42,956)
LexToken(LPARENTHESIS,'(',42,961)
LexToken(STRING,'Result: $result',42,962)
LexToken(RPARENTHESIS,')',42,979)
LexToken(SEMICOLON,';',42,980)
LexToken(IF,'if',43,984)
LexToken(LPARENTHESIS,'(',43,987)
LexToken(ID,'comment',43,988)
LexToken(NOT_EQUALS,'!=',43,996)
LexToken(NULL,None,43,999)
LexToken(RPARENTHESIS,')',43,1003)
LexToken(LBRACE,'{',43,1005)
LexToken(PRINT,'print',44,1011)
LexToken(LPARENTHESIS,'(',44,1016)
LexToken(STRING,'Comment: $comment',44,1017)
LexToken(RPARENTHESIS,')',44,1036)
LexToken(SEMICOLON,';',44,1037)
LexToken(RBRACE,'}',45,1041)
LexToken(RBRACE,'}',46,1043)
